from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
3125,70098,1,,,,,,57599911-BraintreeNQuincy1,57599911-BraintreeNQuincy2
3125,70098,1,,,,,,57599912-BraintreeNQuincy1,57599912-BraintreeNQuincy2
3125,70098,1,,,,,,57599913-BraintreeNQuincy1,57599913-BraintreeNQuincy2
3125,70098,1,,,,,,57599914-BraintreeNQuincy1,57599914-BraintreeNQuincy2
3125,70098,1,,,,,,57599915-BraintreeNQuincy1,57599915-BraintreeNQuincy2
3125,70098,1,,,,,,57599916-BraintreeNQuincy1,57599916-BraintreeNQuincy2
3125,70098,1,,,,,,57599917-BraintreeNQuincy1,57599917-BraintreeNQuincy2
3125,70098,1,,,,,,57599918-BraintreeNQuincy1,57599918-BraintreeNQuincy2
3125,70098,1,,,,,,57599919-BraintreeNQuincy1,57599919-BraintreeNQuincy2
3125,70098,1,,,,,,57599920-BraintreeNQuincy1,57599920-BraintreeNQuincy2
3125,70098,1,,,,,,57599921-BraintreeNQuincy1,57599921-BraintreeNQuincy2
3125,70098,1,,,,,,57599922-BraintreeNQuincy1,57599922-BraintreeNQuincy2
3125,70098,1,,,,,,57599923-BraintreeNQuincy1,57599923-BraintreeNQuincy2
3125,70098,1,,,,,,57599924-BraintreeNQuincy1,57599924-BraintreeNQuincy2
3125,70098,1,,,,,,57599925-BraintreeNQuincy1,57599925-BraintreeNQuincy2
3125,70098,1,,,,,,57599926-BraintreeNQuincy1,57599926-BraintreeNQuincy2
3125,70098,1,,,,,,57599927-BraintreeNQuincy1,57599927-BraintreeNQuincy2
3125,70098,1,,,,,,57599928-BraintreeNQuincy1,57599928-BraintreeNQuincy2
3125,70098,1,,,,,,57599929-BraintreeNQuincy1,57599929-BraintreeNQuincy2
3125,70098,1,,,,,,57599930-BraintreeNQuincy1,57599930-BraintreeNQuincy2
3125,70098,1,,,,,,57599931-BraintreeNQuincy1,57599931-BraintreeNQuincy2
3125,70098,1,,,,,,57599932-BraintreeNQuincy1,57599932-BraintreeNQuincy2
3125,70098,1,,,,,,57599933-BraintreeNQuincy1,57599933-BraintreeNQuincy2
3125,70098,1,,,,,,57599934-BraintreeNQuincy1,57599934-BraintreeNQuincy2
3125,70098,1,,,,,,57599935-BraintreeNQuincy1,57599935-BraintreeNQuincy2
3125,70098,1,,,,,,57599936-BraintreeNQuincy1,57599936-BraintreeNQuincy2
3125,70098,1,,,,,,57599937-BraintreeNQuincy1,57599937-BraintreeNQuincy2
3125,70098,1,,,,,,57599938-BraintreeNQuincy1,57599938-BraintreeNQuincy2
3125,70098,1,,,,,,57599939-BraintreeNQuincy1,57599939-BraintreeNQuincy2
3125,70098,1,,,,,,57599940-BraintreeNQuincy1,57599940-BraintreeNQuincy2
3125,70098,1,,,,,,57599941-BraintreeNQuincy1,57599941-BraintreeNQuincy2
3125,70098,1,,,,,,57599942-BraintreeNQuincy1,57599942-BraintreeNQuincy2
3125,70098,1,,,,,,57599943-BraintreeNQuincy1,57599943-BraintreeNQuincy2
3125,70098,1,,,,,,57599944-BraintreeNQuincy1,57599944-BraintreeNQuincy2
3125,70098,1,,,,,,57599945-BraintreeNQuincy1,57599945-BraintreeNQuincy2
3125,70098,1,,,,,,57599946-BraintreeNQuincy1,57599946-BraintreeNQuincy2
3125,70098,1,,,,,,57599947-BraintreeNQuincy1,57599947-BraintreeNQuincy2
3125,70098,1,,,,,,57599948-BraintreeNQuincy1,57599948-BraintreeNQuincy2
3125,70098,1,,,,,,57599949-BraintreeNQuincy1,57599949-BraintreeNQuincy2
3125,70098,1,,,,,,57599950-BraintreeNQuincy1,57599950-BraintreeNQuincy2
3125,70098,1,,,,,,57599951-BraintreeNQuincy1,57599951-BraintreeNQuincy2
3125,70098,1,,,,,,57599952-BraintreeNQuincy1,57599952-BraintreeNQuincy2
3125,70098,1,,,,,,57599953-BraintreeNQuincy1,57599953-BraintreeNQuincy2
3125,70098,1,,,,,,57599954-BraintreeNQuincy1,57599954-BraintreeNQuincy2
3125,70098,1,,,,,,57599955-BraintreeNQuincy1,57599955-BraintreeNQuincy2
3125,70098,1,,,,,,57599956-BraintreeNQuincy1,57599956-BraintreeNQuincy2
3125,70098,1,,,,,,57599957-BraintreeNQuincy1,57599957-BraintreeNQuincy2
3125,70098,1,,,,,,57599958-BraintreeNQuincy1,57599958-BraintreeNQuincy2
3125,70098,1,,,,,,57599959-BraintreeNQuincy1,57599959-BraintreeNQuincy2
3125,70098,1,,,,,,57599960-BraintreeNQuincy1,57599960-BraintreeNQuincy2
3125,70098,1,,,,,,57599961-BraintreeNQuincy1,57599961-BraintreeNQuincy2
3125,70098,1,,,,,,57599962-BraintreeNQuincy1,57599962-BraintreeNQuincy2
3125,70098,1,,,,,,57599963-BraintreeNQuincy1,57599963-BraintreeNQuincy2
3125,70098,1,,,,,,57599643-BraintreeNQuincy1,57599643-BraintreeNQuincy2
3125,70098,1,,,,,,57599644-BraintreeNQuincy1,57599644-BraintreeNQuincy2
3125,70098,1,,,,,,57599652-BraintreeNQuincy1,57599652-BraintreeNQuincy2
3125,70098,1,,,,,,57599653-BraintreeNQuincy1,57599653-BraintreeNQuincy2
3125,70098,1,,,,,,57599654-BraintreeNQuincy1,57599654-BraintreeNQuincy2
3125,70098,1,,,,,,57599655-BraintreeNQuincy1,57599655-BraintreeNQuincy2
3125,70098,1,,,,,,57599656-BraintreeNQuincy1,57599656-BraintreeNQuincy2
3125,70098,1,,,,,,57599657-BraintreeNQuincy1,57599657-BraintreeNQuincy2
3125,70098,1,,,,,,57599658-BraintreeNQuincy1,57599658-BraintreeNQuincy2
3125,70098,1,,,,,,57599659-BraintreeNQuincy1,57599659-BraintreeNQuincy2
3125,70098,1,,,,,,57599666-BraintreeNQuincy1,57599666-BraintreeNQuincy2
3125,70098,1,,,,,,57599688-BraintreeNQuincy1,57599688-BraintreeNQuincy2
3125,70098,1,,,,,,57599689-BraintreeNQuincy1,57599689-BraintreeNQuincy2
3125,70098,1,,,,,,57599690-BraintreeNQuincy1,57599690-BraintreeNQuincy2
3125,70098,1,,,,,,57599691-BraintreeNQuincy1,57599691-BraintreeNQuincy2
3125,70098,1,,,,,,57599692-BraintreeNQuincy1,57599692-BraintreeNQuincy2
3125,70098,1,,,,,,57599693-BraintreeNQuincy1,57599693-BraintreeNQuincy2
3125,70098,1,,,,,,57599694-BraintreeNQuincy1,57599694-BraintreeNQuincy2
3125,70098,1,,,,,,57599695-BraintreeNQuincy1,57599695-BraintreeNQuincy2
3125,70098,1,,,,,,57599696-BraintreeNQuincy1,57599696-BraintreeNQuincy2
3125,70098,1,,,,,,57599698-BraintreeNQuincy1,57599698-BraintreeNQuincy2
3125,70098,1,,,,,,57599699-BraintreeNQuincy1,57599699-BraintreeNQuincy2
3125,70098,1,,,,,,57599700-BraintreeNQuincy1,57599700-BraintreeNQuincy2
3125,70098,1,,,,,,57599701-BraintreeNQuincy1,57599701-BraintreeNQuincy2
3125,70098,1,,,,,,57599702-BraintreeNQuincy1,57599702-BraintreeNQuincy2
3125,70098,1,,,,,,57599703-BraintreeNQuincy1,57599703-BraintreeNQuincy2
3125,70098,1,,,,,,57599704-BraintreeNQuincy1,57599704-BraintreeNQuincy2
3125,70098,1,,,,,,57599705-BraintreeNQuincy1,57599705-BraintreeNQuincy2
3125,70098,1,,,,,,57599706-BraintreeNQuincy1,57599706-BraintreeNQuincy2
3125,70098,1,,,,,,57599709-BraintreeNQuincy1,57599709-BraintreeNQuincy2
3125,70098,1,,,,,,57599722-BraintreeNQuincy1,57599722-BraintreeNQuincy2
3125,70098,1,,,,,,57599723-BraintreeNQuincy1,57599723-BraintreeNQuincy2
3125,70098,1,,,,,,57599724-BraintreeNQuincy1,57599724-BraintreeNQuincy2
3125,70098,1,,,,,,57599725-BraintreeNQuincy1,57599725-BraintreeNQuincy2
3125,70098,1,,,,,,57599726-BraintreeNQuincy1,57599726-BraintreeNQuincy2
3125,70098,1,,,,,,57599727-BraintreeNQuincy1,57599727-BraintreeNQuincy2
3125,70098,1,,,,,,57599756-BraintreeNQuincy1,57599756-BraintreeNQuincy2
3125,70098,1,,,,,,57599757-BraintreeNQuincy1,57599757-BraintreeNQuincy2
3125,70098,1,,,,,,57599758-BraintreeNQuincy1,57599758-BraintreeNQuincy2
3125,70098,1,,,,,,57599759-BraintreeNQuincy1,57599759-BraintreeNQuincy2
3125,70098,1,,,,,,57599760-BraintreeNQuincy1,57599760-BraintreeNQuincy2
3125,70098,1,,,,,,57599761-BraintreeNQuincy1,57599761-BraintreeNQuincy2
3125,70098,1,,,,,,57599762-BraintreeNQuincy1,57599762-BraintreeNQuincy2
3125,70098,1,,,,,,57599763-BraintreeNQuincy1,57599763-BraintreeNQuincy2
3125,70098,1,,,,,,57599764-BraintreeNQuincy1,57599764-BraintreeNQuincy2
3125,70098,1,,,,,,57599765-BraintreeNQuincy1,57599765-BraintreeNQuincy2
3125,70098,1,,,,,,57599776-BraintreeNQuincy1,57599776-BraintreeNQuincy2
3125,70098,1,,,,,,57599777-BraintreeNQuincy1,57599777-BraintreeNQuincy2
3125,70098,1,,,,,,57599778-BraintreeNQuincy1,57599778-BraintreeNQuincy2
3125,70098,1,,,,,,57599779-BraintreeNQuincy1,57599779-BraintreeNQuincy2
3125,70098,1,,,,,,57599780-BraintreeNQuincy1,57599780-BraintreeNQuincy2
3125,70098,1,,,,,,57599395-20:45-BraintreeNQuincy1,57599395-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599449-20:45-BraintreeNQuincy1,57599449-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599450-20:45-BraintreeNQuincy1,57599450-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599451-20:45-BraintreeNQuincy1,57599451-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599452-20:45-BraintreeNQuincy1,57599452-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599453-20:45-BraintreeNQuincy1,57599453-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599454-20:45-BraintreeNQuincy1,57599454-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599455-20:45-BraintreeNQuincy1,57599455-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599456-20:45-BraintreeNQuincy1,57599456-20:45-BraintreeNQuincy2
3125,70098,1,,,,,,57599457-20:45-BraintreeNQuincy1,57599457-20:45-BraintreeNQuincy2
38671,MM-0109-S,1,,,,,,CR-598243-027-MDLBrainSouthDynamic2B1,CR-598243-027-MDLBrainSouthDynamic22
38671,MM-0109-S,1,,,,,,CR-598244-029-MDLBrainSouthDynamic2B1,CR-598244-029-MDLBrainSouthDynamic22
38671,MM-0109-S,1,,,,,,CR-598245-031-MDLBrainSouthDynamic2B1,CR-598245-031-MDLBrainSouthDynamic22
38671,MM-0109-S,1,,,,,,CR-595457-063-KNGBrainSouthTrackDynamic2B1,CR-595457-063-KNGBrainSouthTrackDynamic22
38671,MM-0109-S,1,,,,,,CR-595456-065-KNGBrainSouthTrackDynamicB1,CR-595456-065-KNGBrainSouthTrackDynamic2
38671,MM-0109-S,1,,,,,,CR-598268-093-GRBBrainSouthTrackDynamic-1B1,CR-598268-093-GRBBrainSouthTrackDynamic-12
38671,MM-0109-S,1,,,,,,CR-598269-095-GRBBrainSouthTrackDynamic-1B1,CR-598269-095-GRBBrainSouthTrackDynamic-12
70097,3125,1,,,,,,57599964-BraintreeNQuincy0,57599964-BraintreeNQuincy1
70097,3125,1,,,,,,57599965-BraintreeNQuincy0,57599965-BraintreeNQuincy1
70097,3125,1,,,,,,57599966-BraintreeNQuincy0,57599966-BraintreeNQuincy1
70097,3125,1,,,,,,57599967-BraintreeNQuincy0,57599967-BraintreeNQuincy1
70097,3125,1,,,,,,57599968-BraintreeNQuincy0,57599968-BraintreeNQuincy1
70097,3125,1,,,,,,57599969-BraintreeNQuincy0,57599969-BraintreeNQuincy1
70097,3125,1,,,,,,57599970-BraintreeNQuincy0,57599970-BraintreeNQuincy1
70097,3125,1,,,,,,57599971-BraintreeNQuincy0,57599971-BraintreeNQuincy1
70097,3125,1,,,,,,57599972-BraintreeNQuincy0,57599972-BraintreeNQuincy1
70097,3125,1,,,,,,57599973-BraintreeNQuincy0,57599973-BraintreeNQuincy1
70097,3125,1,,,,,,57599974-BraintreeNQuincy0,57599974-BraintreeNQuincy1
70097,3125,1,,,,,,57599975-BraintreeNQuincy0,57599975-BraintreeNQuincy1
70097,3125,1,,,,,,57599976-BraintreeNQuincy0,57599976-BraintreeNQuincy1
70097,3125,1,,,,,,57599977-BraintreeNQuincy0,57599977-BraintreeNQuincy1
70097,3125,1,,,,,,57599978-BraintreeNQuincy0,57599978-BraintreeNQuincy1
70097,3125,1,,,,,,57599979-BraintreeNQuincy0,57599979-BraintreeNQuincy1
70097,3125,1,,,,,,57599980-BraintreeNQuincy0,57599980-BraintreeNQuincy1
70097,3125,1,,,,,,57599981-BraintreeNQuincy0,57599981-BraintreeNQuincy1
70097,3125,1,,,,,,57599982-BraintreeNQuincy0,57599982-BraintreeNQuincy1
70097,3125,1,,,,,,57599983-BraintreeNQuincy0,57599983-BraintreeNQuincy1
70097,3125,1,,,,,,57599984-BraintreeNQuincy0,57599984-BraintreeNQuincy1
70097,3125,1,,,,,,57599985-BraintreeNQuincy0,57599985-BraintreeNQuincy1
70097,3125,1,,,,,,57599986-BraintreeNQuincy0,57599986-BraintreeNQuincy1
70097,3125,1,,,,,,57599987-BraintreeNQuincy0,57599987-BraintreeNQuincy1
70097,3125,1,,,,,,57599988-BraintreeNQuincy0,57599988-BraintreeNQuincy1
70097,3125,1,,,,,,57599989-BraintreeNQuincy0,57599989-BraintreeNQuincy1
70097,3125,1,,,,,,57599990-BraintreeNQuincy0,57599990-BraintreeNQuincy1
70097,3125,1,,,,,,57599991-BraintreeNQuincy0,57599991-BraintreeNQuincy1
70097,3125,1,,,,,,57599992-BraintreeNQuincy0,57599992-BraintreeNQuincy1
70097,3125,1,,,,,,57599993-BraintreeNQuincy0,57599993-BraintreeNQuincy1
70097,3125,1,,,,,,57599994-BraintreeNQuincy0,57599994-BraintreeNQuincy1
70097,3125,1,,,,,,57599995-BraintreeNQuincy0,57599995-BraintreeNQuincy1
70097,3125,1,,,,,,57599996-BraintreeNQuincy0,57599996-BraintreeNQuincy1
70097,3125,1,,,,,,57599997-BraintreeNQuincy0,57599997-BraintreeNQuincy1
70097,3125,1,,,,,,57599998-BraintreeNQuincy0,57599998-BraintreeNQuincy1
70097,3125,1,,,,,,57599999-BraintreeNQuincy0,57599999-BraintreeNQuincy1
70097,3125,1,,,,,,57600000-BraintreeNQuincy0,57600000-BraintreeNQuincy1
70097,3125,1,,,,,,57600001-BraintreeNQuincy0,57600001-BraintreeNQuincy1
70097,3125,1,,,,,,57600002-BraintreeNQuincy0,57600002-BraintreeNQuincy1
70097,3125,1,,,,,,57600003-BraintreeNQuincy0,57600003-BraintreeNQuincy1
70097,3125,1,,,,,,57600004-BraintreeNQuincy0,57600004-BraintreeNQuincy1
70097,3125,1,,,,,,57600005-BraintreeNQuincy0,57600005-BraintreeNQuincy1
70097,3125,1,,,,,,57600006-BraintreeNQuincy0,57600006-BraintreeNQuincy1
70097,3125,1,,,,,,57600007-BraintreeNQuincy0,57600007-BraintreeNQuincy1
70097,3125,1,,,,,,57600008-BraintreeNQuincy0,57600008-BraintreeNQuincy1
70097,3125,1,,,,,,57600009-BraintreeNQuincy0,57600009-BraintreeNQuincy1
70097,3125,1,,,,,,57600010-BraintreeNQuincy0,57600010-BraintreeNQuincy1
70097,3125,1,,,,,,57600011-BraintreeNQuincy0,57600011-BraintreeNQuincy1
70097,3125,1,,,,,,57600012-BraintreeNQuincy0,57600012-BraintreeNQuincy1
70097,3125,1,,,,,,57600013-BraintreeNQuincy0,57600013-BraintreeNQuincy1
70097,3125,1,,,,,,57600015-BraintreeNQuincy0,57600015-BraintreeNQuincy1
70097,3125,1,,,,,,57600016-BraintreeNQuincy0,57600016-BraintreeNQuincy1
70097,3125,1,,,,,,57600017-BraintreeNQuincy0,57600017-BraintreeNQuincy1
70097,3125,1,,,,,,57599633-BraintreeNQuincy0,57599633-BraintreeNQuincy1
70097,3125,1,,,,,,57599634-BraintreeNQuincy0,57599634-BraintreeNQuincy1
70097,3125,1,,,,,,57599635-BraintreeNQuincy0,57599635-BraintreeNQuincy1
70097,3125,1,,,,,,57599636-BraintreeNQuincy0,57599636-BraintreeNQuincy1
70097,3125,1,,,,,,57599660-BraintreeNQuincy0,57599660-BraintreeNQuincy1
70097,3125,1,,,,,,57599661-BraintreeNQuincy0,57599661-BraintreeNQuincy1
70097,3125,1,,,,,,57599662-BraintreeNQuincy0,57599662-BraintreeNQuincy1
70097,3125,1,,,,,,57599663-BraintreeNQuincy0,57599663-BraintreeNQuincy1
70097,3125,1,,,,,,57599664-BraintreeNQuincy0,57599664-BraintreeNQuincy1
70097,3125,1,,,,,,57599665-BraintreeNQuincy0,57599665-BraintreeNQuincy1
70097,3125,1,,,,,,57599667-BraintreeNQuincy0,57599667-BraintreeNQuincy1
70097,3125,1,,,,,,57599668-BraintreeNQuincy0,57599668-BraintreeNQuincy1
70097,3125,1,,,,,,57599669-BraintreeNQuincy0,57599669-BraintreeNQuincy1
70097,3125,1,,,,,,57599670-BraintreeNQuincy0,57599670-BraintreeNQuincy1
70097,3125,1,,,,,,57599671-BraintreeNQuincy0,57599671-BraintreeNQuincy1
70097,3125,1,,,,,,57599672-BraintreeNQuincy0,57599672-BraintreeNQuincy1
70097,3125,1,,,,,,57599697-BraintreeNQuincy0,57599697-BraintreeNQuincy1
70097,3125,1,,,,,,57599707-BraintreeNQuincy0,57599707-BraintreeNQuincy1
70097,3125,1,,,,,,57599708-BraintreeNQuincy0,57599708-BraintreeNQuincy1
70097,3125,1,,,,,,57599710-BraintreeNQuincy0,57599710-BraintreeNQuincy1
70097,3125,1,,,,,,57599711-BraintreeNQuincy0,57599711-BraintreeNQuincy1
70097,3125,1,,,,,,57599712-BraintreeNQuincy0,57599712-BraintreeNQuincy1
70097,3125,1,,,,,,57599713-BraintreeNQuincy0,57599713-BraintreeNQuincy1
70097,3125,1,,,,,,57599714-BraintreeNQuincy0,57599714-BraintreeNQuincy1
70097,3125,1,,,,,,57599715-BraintreeNQuincy0,57599715-BraintreeNQuincy1
70097,3125,1,,,,,,57599716-BraintreeNQuincy0,57599716-BraintreeNQuincy1
70097,3125,1,,,,,,57599717-BraintreeNQuincy0,57599717-BraintreeNQuincy1
70097,3125,1,,,,,,57599718-BraintreeNQuincy0,57599718-BraintreeNQuincy1
70097,3125,1,,,,,,57599719-BraintreeNQuincy0,57599719-BraintreeNQuincy1
70097,3125,1,,,,,,57599728-BraintreeNQuincy0,57599728-BraintreeNQuincy1
70097,3125,1,,,,,,57599729-BraintreeNQuincy0,57599729-BraintreeNQuincy1
70097,3125,1,,,,,,57599730-BraintreeNQuincy0,57599730-BraintreeNQuincy1
70097,3125,1,,,,,,57599733-BraintreeNQuincy0,57599733-BraintreeNQuincy1
70097,3125,1,,,,,,57599743-BraintreeNQuincy0,57599743-BraintreeNQuincy1
70097,3125,1,,,,,,57599744-BraintreeNQuincy0,57599744-BraintreeNQuincy1
70097,3125,1,,,,,,57599745-BraintreeNQuincy0,57599745-BraintreeNQuincy1
70097,3125,1,,,,,,57599747-BraintreeNQuincy0,57599747-BraintreeNQuincy1
70097,3125,1,,,,,,57599748-BraintreeNQuincy0,57599748-BraintreeNQuincy1
70097,3125,1,,,,,,57599766-BraintreeNQuincy0,57599766-BraintreeNQuincy1
70097,3125,1,,,,,,57599767-BraintreeNQuincy0,57599767-BraintreeNQuincy1
70097,3125,1,,,,,,57599768-BraintreeNQuincy0,57599768-BraintreeNQuincy1
70097,3125,1,,,,,,57599769-BraintreeNQuincy0,57599769-BraintreeNQuincy1
70097,3125,1,,,,,,57599770-BraintreeNQuincy0,57599770-BraintreeNQuincy1
70097,3125,1,,,,,,57599771-BraintreeNQuincy0,57599771-BraintreeNQuincy1
70097,3125,1,,,,,,57599772-BraintreeNQuincy0,57599772-BraintreeNQuincy1
70097,3125,1,,,,,,57599773-BraintreeNQuincy0,57599773-BraintreeNQuincy1
70097,3125,1,,,,,,57599774-BraintreeNQuincy0,57599774-BraintreeNQuincy1
70097,3125,1,,,,,,57599781-BraintreeNQuincy0,57599781-BraintreeNQuincy1
70097,3125,1,,,,,,57599782-BraintreeNQuincy0,57599782-BraintreeNQuincy1
70097,3125,1,,,,,,57599783-BraintreeNQuincy0,57599783-BraintreeNQuincy1
70097,3125,1,,,,,,57599784-BraintreeNQuincy0,57599784-BraintreeNQuincy1
70097,3125,1,,,,,,57599505-20:45-BraintreeNQuincy0,57599505-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599506-20:45-BraintreeNQuincy0,57599506-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599507-20:45-BraintreeNQuincy0,57599507-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599508-20:45-BraintreeNQuincy0,57599508-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599509-20:45-BraintreeNQuincy0,57599509-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599510-20:45-BraintreeNQuincy0,57599510-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599511-20:45-BraintreeNQuincy0,57599511-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599512-20:45-BraintreeNQuincy0,57599512-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599513-20:45-BraintreeNQuincy0,57599513-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599514-20:45-BraintreeNQuincy0,57599514-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599515-20:45-BraintreeNQuincy0,57599515-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599516-20:45-BraintreeNQuincy0,57599516-20:45-BraintreeNQuincy1
70097,3125,1,,,,,,57599517-20:45-BraintreeNQuincy0,57599517-20:45-BraintreeNQuincy1
ER-0168-S,ER-0168-S,1,,,,,,CR-597958-125,CR-597940-167
MM-0109-S,38671,1,,,,,,CR-595395-024-MDLBrainSouthDynamic00,CR-595395-024-MDLBrainSouthDynamic0B1
MM-0109-S,38671,1,,,,,,CR-595413-030-MDLBrainSouthDynamic00,CR-595413-030-MDLBrainSouthDynamic0B1
MM-0109-S,38671,1,,,,,,CR-595449-026-MDLBrainSouthDynamic00,CR-595449-026-MDLBrainSouthDynamic0B1
MM-0109-S,38671,1,,,,,,CR-595472-028-MDLBrainSouthDynamic00,CR-595472-028-MDLBrainSouthDynamic0B1
MM-0109-S,38671,1,,,,,,CR-598256-064-KNGBrainSouthTrackDynamic0,CR-598256-064-KNGBrainSouthTrackDynamicB1
MM-0109-S,38671,1,,,,,,CR-598254-060-KNGBrainSouthTrackDynamic00,CR-598254-060-KNGBrainSouthTrackDynamic0B1
MM-0109-S,38671,1,,,,,,CR-598255-062-KNGBrainSouthTrackDynamic00,CR-598255-062-KNGBrainSouthTrackDynamic0B1
MM-0109-S,38671,1,,,,,,CR-595423-094-GRBBrainSouthTrackDynamic-10,CR-595423-094-GRBBrainSouthTrackDynamic-1B1
MM-0109-S,38671,1,,,,,,CR-595468-092-GRBBrainSouthTrackDynamic-10,CR-595468-092-GRBBrainSouthTrackDynamic-1B1
MM-0109-S,MM-0109-S,1,,,,,,CR-598245-031,CR-595456-065
MM-0109-S,MM-0109-S,1,,,,,,CR-598462-1021,CR-595930-1057
MM-0109-S,MM-0109-S,1,,,,,,CR-598564-2021,CR-596288-2057
NEC-2237-03,NEC-2237-05,1,,,,,,CR-595774-839,CR-595601-633
10642,70001,2,133,73,148,60,1,,
10642,875,2,225,105,190,120,1,,
10642,Forest Hills-01,2,133,73,148,60,1,,
10642,Forest Hills-02,2,133,73,148,60,1,,
10642,NEC-2237,2,454,154,259,300,1,,
10642,NEC-2237-03,2,454,154,259,300,1,,
10642,NEC-2237-05,2,454,154,259,300,1,,
113,70026,2,239,179,271,60,1,,
113,70027,2,262,202,314,60,1,,
113,70205,2,299,179,298,120,1,,
113,70206,2,332,212,313,120,1,,
11384,176,2,178,58,75,120,1,,
11384,23391,2,196,76,99,120,1,,
11384,70014,2,136,76,131,60,1,,
11384,70015,2,136,76,131,60,1,,
11384,NEC-2276,2,338,38,49,300,1,,
11384,NEC-2276-01,2,371,71,144,300,1,,
11384,NEC-2276-02,2,370,70,167,300,1,,
11384,NEC-2276-03,2,371,71,144,300,1,,
11384,WML-0012-05,2,443,143,233,300,1,,
11384,WML-0012-07,2,443,143,233,300,1,,
11531,70006,2,115,55,126,60,1,,
11531,70007,2,115,55,126,60,1,,
121,70085,2,255,195,299,60,1,,
121,70086,2,255,195,299,60,1,,
121,70095,2,251,191,294,60,1,,
121,70096,2,251,191,294,60,1,,
121,MM-0023-S,2,388,88,114,300,1,,
1222,1258,2,230,110,142,120,1,,
1222,1323,2,223,103,133,120,1,,
1222,1357,2,207,87,113,120,1,,
1222,70008,2,212,152,243,60,1,,
1222,70009,2,212,152,243,60,1,,
1258,1222,2,230,110,142,120,1,,
1258,1323,2,180,60,77,120,1,,
1258,1357,2,164,44,57,120,1,,
1258,70008,2,168,108,187,60,1,,
1258,70009,2,168,108,187,60,1,,
13,70083,2,145,85,169,60,1,,
13,70084,2,143,83,167,60,1,,
1323,1222,2,223,103,133,120,1,,
1323,1258,2,180,60,77,120,1,,
1323,1357,2,157,37,48,120,1,,
1323,70008,2,161,101,178,60,1,,
1323,70009,2,161,101,178,60,1,,
1357,1222,2,207,87,113,120,1,,
1357,1258,2,164,44,57,120,1,,
1357,1323,2,157,37,48,120,1,,
1357,70008,2,145,85,158,60,1,,
1357,70009,2,145,85,158,60,1,,
141,70061,2,197,137,263,60,1,,
141,9070061,2,129,9,11,120,1,,
141,Alewife-01,2,197,137,263,60,1,,
141,Alewife-02,2,197,137,263,60,1,,
150,151,2,143,23,29,120,1,,
150,70081,2,112,52,138,60,1,,
150,70082,2,112,52,138,60,1,,
151,150,2,143,23,29,120,1,,
151,70081,2,121,61,150,60,1,,
151,70082,2,121,61,150,60,1,,
15795,70059,2,142,82,103,60,1,,
15795,70060,2,249,189,269,60,1,,
15880,5879,2,179,59,161,120,1,,
15880,5880,2,179,59,161,120,1,,
15880,70051,2,106,46,140,60,1,,
15880,70052,2,80,20,24,60,1,,
176,11384,2,178,58,75,120,1,,
176,23391,2,236,116,150,120,1,,
176,70014,2,172,112,178,60,1,,
176,70015,2,172,112,178,60,1,,
176,NEC-2276,2,359,59,76,300,1,,
176,NEC-2276-01,2,406,106,189,300,1,,
176,NEC-2276-02,2,392,92,195,300,1,,
176,NEC-2276-03,2,406,106,189,300,1,,
176,WML-0012-05,2,486,186,289,300,1,,
176,WML-0012-07,2,486,186,289,300,1,,
17861,17862,2,160,40,111,120,1,,
17861,17863,2,172,52,127,120,1,,
17861,70010,2,116,56,145,60,1,,
17861,70011,2,116,56,145,60,1,,
17861,NEC-2265,2,325,25,32,300,1,,
17861,NEC-2265-01,2,353,53,118,300,1,,
17861,NEC-2265-02,2,457,157,263,300,1,,
17861,NEC-2265-03,2,353,53,118,300,1,,
17862,17861,2,160,40,111,120,1,,
17862,17863,2,132,12,15,120,1,,
17862,70010,2,116,56,205,60,1,,
17862,70011,2,116,56,205,60,1,,
17862,NEC-2265,2,330,30,99,300,1,,
17862,NEC-2265-01,2,332,32,152,300,1,,
17862,NEC-2265-02,2,431,131,169,300,1,,
17862,NEC-2265-03,2,332,32,152,300,1,,
17863,17861,2,172,52,127,120,1,,
17863,17862,2,132,12,15,120,1,,
17863,70010,2,127,67,220,60,1,,
